fmask_name,cloud_pct
chip_156_008_0_cmask.tif,0.06762197066326531
chip_156_008_1_cmask.tif,0.8324697066326531
chip_156_008_2_cmask.tif,0.8982382015306123
chip_156_008_3_cmask.tif,0.38974808673469385
chip_156_008_4_cmask.tif,0.31991390306122447
chip_156_008_5_cmask.tif,0.2342952806122449
chip_174_017_0_cmask.tif,1.0
chip_174_017_1_cmask.tif,0.7969547193877551
chip_174_017_2_cmask.tif,1.0
chip_174_017_3_cmask.tif,0.16344467474489796
chip_174_017_4_cmask.tif,0.9889787946428571
chip_174_017_5_cmask.tif,0.006556919642857143
chip_174_015_0_cmask.tif,0.9997807716836735
chip_174_015_1_cmask.tif,0.013552295918367346
chip_174_015_2_cmask.tif,1.0
chip_174_015_3_cmask.tif,0.43136160714285715
chip_174_015_4_cmask.tif,0.9916493941326531
chip_174_015_5_cmask.tif,0.9998804209183674
chip_169_015_0_cmask.tif,1.0
chip_169_015_1_cmask.tif,0.5523557079081632
chip_169_015_2_cmask.tif,1.0
chip_169_015_3_cmask.tif,0.4663584183673469
chip_169_015_4_cmask.tif,1.0
chip_169_015_5_cmask.tif,1.0
chip_165_011_0_cmask.tif,0.9995416135204082
chip_165_011_1_cmask.tif,0.09518494897959184
chip_165_011_2_cmask.tif,0.7892817283163265
chip_165_011_3_cmask.tif,0.5199497767857143
chip_165_011_4_cmask.tif,0.48343829719387754
chip_165_011_5_cmask.tif,1.0
chip_168_009_0_cmask.tif,0.6446508290816326
chip_168_009_1_cmask.tif,0.0011160714285714285
chip_168_009_2_cmask.tif,1.0
chip_168_009_3_cmask.tif,0.9285913584183674
chip_168_009_4_cmask.tif,1.0
chip_168_009_5_cmask.tif,1.0
chip_172_019_0_cmask.tif,1.0
chip_172_019_1_cmask.tif,0.7611607142857143
chip_172_019_2_cmask.tif,1.0
chip_172_019_3_cmask.tif,0.32118941326530615
chip_172_019_4_cmask.tif,0.45250717474489793
chip_172_019_5_cmask.tif,0.40995695153061223
chip_169_009_0_cmask.tif,0.7265625
chip_169_009_1_cmask.tif,0.0007174744897959184
chip_169_009_2_cmask.tif,1.0
chip_169_009_3_cmask.tif,0.8586176658163265
chip_169_009_4_cmask.tif,1.0
chip_169_009_5_cmask.tif,1.0
chip_175_017_0_cmask.tif,1.0
chip_175_017_1_cmask.tif,0.257991868622449
chip_175_017_2_cmask.tif,1.0
chip_175_017_3_cmask.tif,0.10704320790816327
chip_175_017_4_cmask.tif,0.26016422193877553
chip_175_017_5_cmask.tif,0.0012755102040816326
chip_170_013_0_cmask.tif,1.0
chip_170_013_1_cmask.tif,0.02224170918367347
chip_170_013_2_cmask.tif,1.0
chip_170_013_3_cmask.tif,0.40196508290816324
chip_170_013_4_cmask.tif,0.9510722257653061
chip_170_013_5_cmask.tif,1.0
chip_161_014_0_cmask.tif,0.19435586734693877
chip_161_014_1_cmask.tif,0.1263751594387755
chip_161_014_2_cmask.tif,0.028519610969387755
chip_161_014_3_cmask.tif,0.36075015943877553
chip_161_014_4_cmask.tif,0.41318558673469385
chip_161_014_5_cmask.tif,0.8004424426020408
chip_222_023_0_cmask.tif,0.41988201530612246
chip_222_023_1_cmask.tif,0.0
chip_222_023_2_cmask.tif,0.0
chip_222_023_3_cmask.tif,0.0015545280612244898
chip_222_023_4_cmask.tif,0.0
chip_222_023_5_cmask.tif,0.0013153698979591836
chip_202_016_0_cmask.tif,0.7945033482142857
chip_202_016_1_cmask.tif,1.0
chip_202_016_2_cmask.tif,0.062380420918367346
chip_202_016_3_cmask.tif,0.32401945153061223
chip_202_016_4_cmask.tif,0.016621492346938774
chip_202_016_5_cmask.tif,0.2504783163265306
chip_203_017_0_cmask.tif,0.6700613839285714
chip_203_017_1_cmask.tif,1.0
chip_203_017_2_cmask.tif,0.06923628826530612
chip_203_017_3_cmask.tif,0.004464285714285714
chip_203_017_4_cmask.tif,0.03611288265306122
chip_203_017_5_cmask.tif,0.9811463647959183
chip_197_017_0_cmask.tif,0.8410395408163265
chip_197_017_1_cmask.tif,1.0
chip_197_017_2_cmask.tif,0.22245695153061223
chip_197_017_3_cmask.tif,0.5840043048469388
chip_197_017_4_cmask.tif,0.1252391581632653
chip_197_017_5_cmask.tif,0.7278579400510204
chip_202_017_0_cmask.tif,0.8518016581632653
chip_202_017_1_cmask.tif,1.0
chip_202_017_2_cmask.tif,0.056521045918367346
chip_202_017_3_cmask.tif,0.10837850765306123
chip_202_017_4_cmask.tif,0.03146922831632653
chip_202_017_5_cmask.tif,0.22010522959183673
chip_198_016_0_cmask.tif,0.5949657206632653
chip_198_016_1_cmask.tif,1.0
chip_198_016_2_cmask.tif,0.011080994897959183
chip_198_016_3_cmask.tif,0.9999800701530612
chip_198_016_4_cmask.tif,0.02792171556122449
chip_198_016_5_cmask.tif,0.9786750637755102
chip_200_016_0_cmask.tif,0.6073022959183674
chip_200_016_1_cmask.tif,1.0
chip_200_016_2_cmask.tif,0.017279177295918366
chip_200_016_3_cmask.tif,0.9038584183673469
chip_200_016_4_cmask.tif,0.0054807079081632655
chip_200_016_5_cmask.tif,0.24382174744897958
chip_199_016_0_cmask.tif,0.40513392857142855
chip_199_016_1_cmask.tif,1.0
chip_199_016_2_cmask.tif,0.0006776147959183673
chip_199_016_3_cmask.tif,0.9670958227040817
chip_199_016_4_cmask.tif,0.039341517857142856
chip_199_016_5_cmask.tif,0.9213169642857143
chip_199_019_0_cmask.tif,0.9968311543367347
chip_199_019_1_cmask.tif,1.0
chip_199_019_2_cmask.tif,0.4948182397959184
chip_199_019_3_cmask.tif,0.43447066326530615
chip_199_019_4_cmask.tif,0.06505102040816327
chip_199_019_5_cmask.tif,1.0
chip_182_022_0_cmask.tif,1.0
chip_182_022_1_cmask.tif,0.5191326530612245
chip_182_022_2_cmask.tif,0.08541932397959184
chip_182_022_3_cmask.tif,1.0
chip_182_022_4_cmask.tif,0.7509964923469388
chip_182_022_5_cmask.tif,0.29944595025510207
chip_198_027_0_cmask.tif,0.32613201530612246
chip_198_027_1_cmask.tif,0.3135363520408163
chip_198_027_2_cmask.tif,0.002551020408163265
chip_198_027_3_cmask.tif,0.014947385204081632
chip_198_027_4_cmask.tif,0.7951411033163265
chip_198_027_5_cmask.tif,0.002570950255102041
chip_192_017_0_cmask.tif,0.40487484056122447
chip_192_017_1_cmask.tif,0.8586575255102041
chip_192_017_2_cmask.tif,0.0016143176020408164
chip_192_017_3_cmask.tif,0.4774593431122449
chip_192_017_4_cmask.tif,0.030652104591836735
chip_192_017_5_cmask.tif,0.8619260204081632
chip_190_018_0_cmask.tif,0.2665417729591837
chip_190_018_1_cmask.tif,0.43271683673469385
chip_190_018_2_cmask.tif,0.0
chip_190_018_3_cmask.tif,0.8507852359693877
chip_190_018_4_cmask.tif,0.17552216198979592
chip_190_018_5_cmask.tif,0.6845304528061225
chip_180_023_0_cmask.tif,0.0
chip_180_023_1_cmask.tif,0.9877032844387755
chip_180_023_2_cmask.tif,0.04530054209183673
chip_180_023_3_cmask.tif,0.0
chip_180_023_4_cmask.tif,0.06423389668367346
chip_180_023_5_cmask.tif,0.9768415178571429
chip_169_026_0_cmask.tif,1.0
chip_169_026_1_cmask.tif,1.0
chip_169_026_2_cmask.tif,0.27345742984693877
chip_169_026_3_cmask.tif,0.6305205676020408
chip_169_026_4_cmask.tif,0.9378786670918368
chip_169_026_5_cmask.tif,1.0
chip_178_023_0_cmask.tif,0.03477758290816327
chip_178_023_1_cmask.tif,0.7653260522959183
chip_178_023_2_cmask.tif,0.053053252551020405
chip_178_023_3_cmask.tif,0.07033242984693877
chip_178_023_4_cmask.tif,0.06363600127551021
chip_178_023_5_cmask.tif,1.0
chip_181_023_0_cmask.tif,0.011160714285714286
chip_181_023_1_cmask.tif,0.9895766900510204
chip_181_023_2_cmask.tif,0.05044244260204082
chip_181_023_3_cmask.tif,0.0
chip_181_023_4_cmask.tif,0.2196468431122449
chip_181_023_5_cmask.tif,1.0
chip_180_022_0_cmask.tif,0.0
chip_180_022_1_cmask.tif,0.9641063456632653
chip_180_022_2_cmask.tif,0.1612125318877551
chip_180_022_3_cmask.tif,0.003627232142857143
chip_180_022_4_cmask.tif,0.0007174744897959184
chip_180_022_5_cmask.tif,1.0
chip_176_027_0_cmask.tif,0.4627710459183674
chip_176_027_1_cmask.tif,1.0
chip_176_027_2_cmask.tif,0.2561782525510204
chip_176_027_3_cmask.tif,1.0
chip_176_027_4_cmask.tif,0.0
chip_176_027_5_cmask.tif,1.0
chip_178_022_0_cmask.tif,0.0
chip_178_022_1_cmask.tif,0.5213847257653061
chip_178_022_2_cmask.tif,0.01313376913265306
chip_178_022_3_cmask.tif,0.04127471301020408
chip_178_022_4_cmask.tif,0.5034677933673469
chip_178_022_5_cmask.tif,1.0
chip_169_032_0_cmask.tif,1.0
chip_169_032_1_cmask.tif,0.0
chip_169_032_2_cmask.tif,0.6233059630102041
chip_169_032_3_cmask.tif,0.5481305803571429
chip_169_032_4_cmask.tif,1.0
chip_169_032_5_cmask.tif,1.0
chip_177_028_0_cmask.tif,0.48977598852040816
chip_177_028_1_cmask.tif,0.8333466198979592
chip_177_028_2_cmask.tif,0.5255699936224489
chip_177_028_3_cmask.tif,0.46089764030612246
chip_177_028_4_cmask.tif,0.007134885204081632
chip_177_028_5_cmask.tif,1.0
chip_179_022_0_cmask.tif,0.0
chip_179_022_1_cmask.tif,0.5518375318877551
chip_179_022_2_cmask.tif,0.0
chip_179_022_3_cmask.tif,0.0
chip_179_022_4_cmask.tif,0.2097217793367347
chip_179_022_5_cmask.tif,0.9923469387755102
chip_177_022_0_cmask.tif,0.13749601403061223
chip_177_022_1_cmask.tif,0.9956552933673469
chip_177_022_2_cmask.tif,0.05915178571428571
chip_177_022_3_cmask.tif,0.0
chip_177_022_4_cmask.tif,0.4021045918367347
chip_177_022_5_cmask.tif,1.0
chip_180_024_0_cmask.tif,0.20041454081632654
chip_180_024_1_cmask.tif,0.9163942920918368
chip_180_024_2_cmask.tif,0.024872448979591837
chip_180_024_3_cmask.tif,0.0
chip_180_024_4_cmask.tif,0.29079639668367346
chip_180_024_5_cmask.tif,0.9992426658163265
chip_176_028_0_cmask.tif,0.8828324298469388
chip_176_028_1_cmask.tif,1.0
chip_176_028_2_cmask.tif,0.4795519770408163
