chip_id,chip_x,chip_y,tile,valid_first,valid_second,valid_third,bad_pct_first,bad_pct_second,bad_pct_third,first_image_date,second_image_date,third_image_date,bad_pct_max,na_count
chip_184_236,-105.08549378553327,40.08113003057979,13TDE,50175.0,49199.0,50114.0,0.001992984693877551,0.6895727040816326,0.09765625,2022-04-21,2022-06-15,2022-09-23,0.6895727040816326,0.0
chip_273_471,-87.04330362752218,34.72787370686188,16SDD,50172.0,49887.0,50014.0,0.007971938775510204,0.1992984693877551,0.07971938775510204,2022-03-03,2022-04-27,2022-06-16,0.1992984693877551,0.0
chip_254_259,-102.8601466402638,36.01343953639462,13SFV,50101.0,50176.0,50176.0,0.04783163265306122,0.0,0.0,2022-03-01,2022-06-29,2022-09-27,0.04783163265306122,0.0
chip_085_328,-97.92557347528631,46.35754220846489,14TNS,9556.0,48721.0,50174.0,35.997289540816325,0.9825414540816326,0.003985969387755102,2022-03-16,2022-07-29,2022-09-27,35.997289540816325,0.0
chip_056_317,-98.9618918166718,48.10231485170755,14UMU,0.0,78.0,50174.0,100.0,99.61136798469387,0.001992984693877551,2022-03-09,2022-04-18,2022-06-17,100.0,0.0
chip_145_497,-83.9359424516659,42.18934328614335,17TKG,50123.0,49938.0,49921.0,0.03786670918367347,0.08569834183673469,0.11559311224489796,2022-03-20,2022-06-21,2022-09-14,0.11559311224489796,0.0
chip_309_517,-84.00220330559074,32.26990241420101,16SGA,49705.0,50164.0,49399.0,0.22919323979591838,0.021922831632653062,0.47831632653061223,2022-03-02,2022-05-11,2022-06-20,0.47831632653061223,0.0
chip_119_559,-78.55131585638888,43.157702040236266,17TPH,50173.0,50095.0,50176.0,0.003985969387755102,0.03786670918367347,0.0,2022-06-25,2022-06-30,2022-07-10,0.03786670918367347,0.0
chip_226_289,-100.71013075977642,37.799313179555256,14SLG,50176.0,47572.0,50176.0,0.0,4.944595025510204,0.0,2022-03-01,2022-06-24,2022-09-27,4.944595025510204,0.0
chip_113_607,-74.55279796379364,42.92425182056453,18TWN,50174.0,37622.0,50086.0,0.003985969387755102,5.711894132653061,0.04185267857142857,2022-04-30,2022-07-09,2022-09-02,5.711894132653061,0.0
chip_245_592,-77.84713129974962,35.3601728523305,18STE,50004.0,49552.0,50118.0,0.15345982142857142,0.2849968112244898,0.06178252551020408,2022-03-21,2022-04-25,2022-08-03,0.2849968112244898,0.0
chip_144_445,-88.17539269178629,42.57565295191577,16TCN,25133.0,18814.0,21478.0,49.571508290816325,61.56329719387755,54.33673469387755,2022-05-13,2022-06-27,2022-09-30,61.56329719387755,0.0
chip_251_284,-100.99367192602286,36.286605050529616,14SLF,50176.0,50171.0,50075.0,0.0,0.009964923469387755,0.05978954081632653,2022-03-03,2022-06-06,2022-09-19,0.05978954081632653,0.0
chip_096_323,-98.33736141581709,45.684886570596376,14TNR,49071.0,50163.0,50176.0,1.6780931122448979,0.02391581632653061,0.0,2022-03-26,2022-08-08,2022-09-12,1.6780931122448979,0.0
chip_110_377,-93.71018947295556,44.839459111024006,15TVK,8034.0,49952.0,50149.0,60.76411033163265,0.2032844387755102,0.043845663265306124,2022-03-15,2022-06-18,2022-09-11,60.76411033163265,23.0
chip_267_480,-86.33587221629953,35.033680340445834,16SED,50175.0,49912.0,40074.0,0.001992984693877551,0.17936862244897958,8.607700892857142,2022-03-03,2022-04-27,2022-09-19,8.607700892857142,0.0
chip_120_556,-78.81137530648515,43.131242794093545,17TPH,49947.0,50101.0,50111.0,0.07971938775510204,0.07772640306122448,0.03786670918367347,2022-06-25,2022-06-30,2022-07-10,0.07971938775510204,0.0
chip_254_271,-101.95912111335872,36.06197066599288,13SGA,49949.0,50025.0,50148.0,0.16541772959183673,0.17737563775510204,0.01992984693877551,2022-03-01,2022-05-30,2022-09-17,0.17737563775510204,0.0
chip_151_493,-84.32134633055898,41.86163743658298,17TKG,50036.0,49904.0,49804.0,0.18136160714285715,0.16940369897959184,0.22122130102040816,2022-03-20,2022-06-21,2022-09-14,0.22122130102040816,0.0
chip_329_497,-85.58448722502634,31.213391572029227,16RFV,50107.0,49876.0,50024.0,0.04783163265306122,0.14548788265306123,0.0936702806122449,2022-03-05,2022-04-04,2022-04-19,0.14548788265306123,0.0
chip_179_238,-104.9646400153942,40.39106692035386,13TDE,50169.0,50029.0,49999.0,0.007971938775510204,0.1434948979591837,0.06975446428571429,2022-04-21,2022-06-15,2022-09-23,0.1434948979591837,0.0
chip_116_114,-115.7122023792079,43.01666062523378,11TPH,49723.0,50031.0,50130.0,0.6616709183673469,0.28300382653061223,0.09167729591836735,2022-07-22,2022-09-10,2022-09-25,0.6616709183673469,0.0
chip_117_574,-77.29693485823552,43.105235425649695,18TUN,3000.0,39221.0,50102.0,78.73485331632654,8.436304209183673,0.04982461734693878,2022-03-14,2022-04-28,2022-05-08,78.73485331632654,0.0
chip_217_335,-97.17392820160562,38.42412564863961,14SPH,50171.0,50168.0,50072.0,0.005978954081632653,0.005978954081632653,0.15146683673469388,2022-03-15,2022-06-28,2022-09-26,0.15146683673469388,0.0
chip_059_087,-119.01886913921072,46.00635300467259,11TLM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022-04-24,2022-08-07,2022-09-26,0.0,0.0
chip_057_192,-110.03324235231584,47.36087026392336,12TWT,50165.0,50032.0,50176.0,0.009964923469387755,0.1873405612244898,0.0,2022-07-14,2022-08-08,2022-09-27,0.1873405612244898,0.0
chip_273_459,-87.92785490420462,34.79237790856989,16SDD,50173.0,49531.0,49392.0,0.003985969387755102,0.7533482142857143,0.32485650510204084,2022-03-03,2022-04-27,2022-06-16,0.7533482142857143,0.0
chip_136_480,-85.23617845104847,42.84892913479691,16TFN,36843.0,49792.0,50015.0,18.44108737244898,0.1992984693877551,0.06576849489795919,2022-04-12,2022-06-16,2022-06-21,18.44108737244898,0.0
chip_185_613,-75.3525772744449,38.6292675603474,18SVH,2006.0,49096.0,49813.0,48.80620216836735,1.1918048469387754,0.15345982142857142,2022-03-06,2022-06-19,2022-09-27,48.80620216836735,0.0
chip_122_576,-77.21566558928441,42.78673987742006,18TUN,136.0,50033.0,50049.0,52.654655612244895,0.06377551020408163,0.1953125,2022-03-14,2022-04-28,2022-05-08,52.654655612244895,0.0
chip_100_367,-94.54847211707131,45.45534726118804,15TUL,517.0,49580.0,49243.0,88.41278698979592,0.2411511479591837,0.34279336734693877,2022-03-15,2022-09-01,2022-09-11,88.41278698979592,0.0
chip_060_258,-104.19164544644556,47.64815051997687,13TEN,50071.0,50078.0,50167.0,0.09765625,0.1016422193877551,0.011957908163265306,2022-05-26,2022-08-09,2022-09-28,0.1016422193877551,0.0
chip_083_208,-108.3325314467562,45.93297220204981,12TYR,49652.0,50043.0,49627.0,0.7374043367346939,0.11758609693877552,0.8689413265306123,2022-03-30,2022-07-21,2022-09-26,0.8689413265306123,0.0
chip_151_469,-86.26782158198635,42.023706211120334,16TEM,50165.0,50174.0,50164.0,0.013950892857142858,0.003985969387755102,0.021922831632653062,2022-05-07,2022-06-16,2022-07-21,0.021922831632653062,0.0
chip_297_352,-95.86193650098046,33.627715953025465,15STT,50120.0,45090.0,50158.0,0.06377551020408163,3.071189413265306,0.033880739795918366,2022-03-02,2022-05-06,2022-09-28,3.071189413265306,0.0
chip_230_282,-101.23169668583952,37.53785674374474,14SKG,50174.0,49593.0,50161.0,0.001992984693877551,0.31887755102040816,0.01992984693877551,2022-03-01,2022-05-30,2022-09-27,0.31887755102040816,0.0
chip_329_508,-84.81146711612303,31.13802599004645,16RGV,50128.0,48842.0,50151.0,0.043845663265306124,1.664142219387755,0.03786670918367347,2022-03-02,2022-04-01,2022-09-23,1.664142219387755,0.0
chip_111_418,-90.230373697846,44.67423135072971,15TYK,50128.0,50118.0,50172.0,0.03188775510204082,0.04982461734693878,0.007971938775510204,2022-05-13,2022-06-27,2022-08-31,0.04982461734693878,0.0
chip_059_320,-98.68606685338808,47.9250016508278,14UNU,33.0,50176.0,50176.0,99.53962053571429,0.0,0.0,2022-03-11,2022-06-19,2022-09-27,99.53962053571429,0.0
chip_123_582,-76.74673185921503,42.65608755228695,18TUN,2079.0,49501.0,49839.0,50.51419005102041,0.38863201530612246,0.21125637755102042,2022-03-14,2022-04-28,2022-05-08,50.51419005102041,0.0
chip_239_330,-97.53479518012512,37.10087065521899,14SPG,50164.0,50171.0,50147.0,0.007971938775510204,0.005978954081632653,0.025908801020408163,2022-04-09,2022-04-14,2022-07-13,0.025908801020408163,0.0
chip_119_556,-78.79642679193512,43.19043107200961,17TPH,49776.0,50176.0,50161.0,0.23716517857142858,0.0,0.013950892857142858,2022-06-25,2022-06-30,2022-07-10,0.23716517857142858,0.0
chip_257_445,-88.8727568022396,35.81718327381766,16SCE,49728.0,50026.0,50066.0,0.18534757653061223,0.15146683673469388,0.06776147959183673,2022-03-01,2022-06-19,2022-09-27,0.18534757653061223,0.0
chip_094_385,-92.98623355541608,45.79258166611087,15TVL,9.0,49987.0,49992.0,91.47002551020408,0.11559311224489796,0.14548788265306123,2022-03-10,2022-06-03,2022-09-11,91.47002551020408,0.0
chip_273_467,-87.33798876563714,34.750118090190384,16SDD,50164.0,50169.0,47074.0,0.013950892857142858,0.009964923469387755,5.171795280612245,2022-03-03,2022-04-27,2022-06-16,5.171795280612245,0.0
chip_282_561,-80.57536689162181,33.49829700417951,17SNT,49689.0,49653.0,50173.0,0.36073022959183676,0.2411511479591837,0.005978954081632653,2022-03-04,2022-05-18,2022-09-20,0.36073022959183676,0.0
chip_282_265,-102.27083389300344,34.36085389760231,13SGU,50158.0,50146.0,50115.0,0.03587372448979592,0.03188775510204082,0.12157206632653061,2022-03-01,2022-05-30,2022-09-07,0.12157206632653061,0.0
chip_257_276,-101.57013489498016,35.90046100182074,14SKE,50176.0,50131.0,50176.0,0.0,0.07174744897959184,0.0,2022-03-01,2022-05-30,2022-09-27,0.07174744897959184,0.0
chip_235_445,-88.74688420047903,37.13321938063125,16SCG,49988.0,48112.0,49825.0,0.23118622448979592,1.6043526785714286,0.27901785714285715,2022-03-26,2022-05-20,2022-08-13,1.6043526785714286,0.0
chip_180_242,-104.6393239476569,40.35352909697183,13TEE,49741.0,50039.0,49827.0,0.16741071428571427,0.053810586734693876,0.16143176020408162,2022-04-18,2022-07-02,2022-09-05,0.16741071428571427,0.0
chip_330_501,-85.31116314523346,31.12658194913479,16RFV,50163.0,50129.0,50098.0,0.009964923469387755,0.05779655612244898,0.04783163265306122,2022-03-05,2022-04-04,2022-04-19,0.05779655612244898,0.0
chip_247_581,-78.68107612496044,35.36472068994716,17SQV,50148.0,20184.0,49529.0,0.029894770408163265,32.439811862244895,0.35873724489795916,2022-03-21,2022-06-19,2022-09-27,32.439811862244895,0.0
chip_282_262,-102.49120356739306,34.34875596626172,13SGU,50155.0,50159.0,50110.0,0.03985969387755102,0.033880739795918366,0.10961415816326531,2022-03-01,2022-05-30,2022-09-07,0.10961415816326531,0.0
chip_246_444,-88.88585186109947,36.47985760063453,16SCF,50166.0,50168.0,50023.0,0.007971938775510204,0.007971938775510204,0.0936702806122449,2022-03-01,2022-06-19,2022-09-27,0.0936702806122449,0.0
chip_257_446,-88.79793424317829,35.81266276885087,16SCE,50173.0,50046.0,49916.0,0.001992984693877551,0.07971938775510204,0.15744579081632654,2022-03-01,2022-06-19,2022-09-27,0.15744579081632654,0.0
chip_107_376,-93.7893630901204,45.02197648766979,15TVK,4893.0,50158.0,50168.0,48.36973852040816,0.01594387755102041,0.005978954081632653,2022-03-15,2022-06-18,2022-09-11,48.36973852040816,0.0
chip_254_265,-102.40977814230142,36.038556786386906,13SGV,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022-03-26,2022-06-24,2022-09-27,0.0,0.0
chip_136_487,-84.66146092373928,42.80008488199012,16TFN,50175.0,49937.0,50172.0,0.001992984693877551,0.14548788265306123,0.003985969387755102,2022-04-12,2022-06-16,2022-06-21,0.14548788265306123,0.0
chip_149_493,-84.30132548267908,41.98086645720099,17TKG,50176.0,49536.0,49496.0,0.0,0.8470184948979592,0.7154815051020408,2022-03-20,2022-06-21,2022-09-14,0.8470184948979592,0.0
chip_330_499,-85.45166920407517,31.14005407811748,16RFV,50173.0,50094.0,50128.0,0.003985969387755102,0.04783163265306122,0.06178252551020408,2022-03-05,2022-04-04,2022-04-19,0.06178252551020408,0.0
chip_127_445,-88.0585214400167,43.59493122683756,16TDP,50097.0,49973.0,49346.0,0.029894770408163265,0.1434948979591837,0.603874362244898,2022-06-09,2022-07-09,2022-07-14,0.603874362244898,0.0
chip_238_335,-97.15411159769776,37.16507704332943,14SPG,50052.0,50147.0,50127.0,0.10961415816326531,0.027901785714285716,0.06776147959183673,2022-04-09,2022-04-14,2022-07-13,0.10961415816326531,0.0
chip_140_482,-85.10970374481585,42.59629451158987,16TFN,50173.0,50170.0,49953.0,0.005978954081632653,0.005978954081632653,0.06975446428571429,2022-04-12,2022-06-16,2022-06-21,0.06975446428571429,0.0
chip_125_503,-83.22944577970792,43.334791743329575,17TLJ,50176.0,50168.0,50168.0,0.0,0.007971938775510204,0.009964923469387755,2022-04-29,2022-06-23,2022-09-01,0.009964923469387755,0.0
chip_125_446,-87.96110356466379,43.70989056670497,16TDP,48772.0,49548.0,49301.0,0.9028220663265306,0.40058992346938777,0.5939094387755102,2022-06-09,2022-07-09,2022-07-14,0.9028220663265306,0.0
chip_134_497,-83.82079012834848,42.84522107697045,16TGN,50163.0,50043.0,49848.0,0.01793686224489796,0.07772640306122448,0.3049266581632653,2022-04-12,2022-06-16,2022-06-21,0.3049266581632653,0.0
chip_095_377,-93.67900288099496,45.745683521337696,15TVL,26.0,50164.0,49686.0,82.19666772959184,0.007971938775510204,0.4245057397959184,2022-03-10,2022-06-03,2022-09-11,82.19666772959184,0.0
chip_275_474,-86.83664387554488,34.5910954303028,16SED,50161.0,50135.0,50175.0,0.009964923469387755,0.04982461734693878,0.001992984693877551,2022-03-03,2022-04-27,2022-09-19,0.04982461734693878,0.0
chip_182_239,-104.8628334382079,40.21752160384366,13TEE,50006.0,50158.0,50100.0,0.07772640306122448,0.013950892857142858,0.03786670918367347,2022-04-18,2022-07-02,2022-09-05,0.07772640306122448,0.0
chip_131_472,-85.84985693349856,43.20075000409858,16TEN,50173.0,50168.0,50169.0,0.001992984693877551,0.007971938775510204,0.007971938775510204,2022-04-17,2022-06-21,2022-09-19,0.007971938775510204,0.0
chip_251_288,-100.69202220965,36.29882945584097,14SLF,50174.0,50166.0,50077.0,0.003985969387755102,0.01992984693877551,0.05580357142857143,2022-03-03,2022-06-06,2022-09-19,0.05580357142857143,0.0
chip_267_371,-94.44031494409072,35.42031783589415,15SUV,50070.0,49337.0,49720.0,0.1873405612244898,0.8031728316326531,0.34279336734693877,2022-04-01,2022-07-05,2022-09-23,0.8031728316326531,0.0
chip_170_346,-96.33192484693944,41.24821687581559,14TQL,49389.0,48820.0,46385.0,1.012436224489796,1.2814891581632653,4.765226403061225,2022-04-14,2022-06-28,2022-08-02,4.765226403061225,0.0
chip_116_448,-87.72876696237287,44.23988369052273,16TDQ,48815.0,49737.0,49497.0,0.7035235969387755,0.3786670918367347,0.5361128826530612,2022-05-15,2022-07-09,2022-07-14,0.7035235969387755,0.0
chip_329_498,-85.51415390006652,31.206762590706173,16RFV,50049.0,49659.0,50114.0,0.08370535714285714,0.31289859693877553,0.06975446428571429,2022-03-05,2022-04-04,2022-04-19,0.31289859693877553,0.0
chip_244_335,-97.14857199852312,36.805257996436175,14SPF,50165.0,50111.0,50164.0,0.013950892857142858,0.08968431122448979,0.007971938775510204,2022-03-15,2022-07-18,2022-09-26,0.08968431122448979,0.0
chip_113_423,-89.81766715355012,44.53484131263276,15TYK,46913.0,49482.0,49918.0,1.8036511479591837,0.5281409438775511,0.16940369897959184,2022-05-13,2022-06-27,2022-08-31,1.8036511479591837,0.0
chip_062_120,-116.16886565850052,46.279619163037815,11TNM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022-06-25,2022-07-25,2022-08-29,0.0,0.0
chip_193_407,-91.49368772668512,39.78783295798818,15TXE,49210.0,49942.0,49539.0,0.5540497448979592,0.07772640306122448,0.31289859693877553,2022-07-12,2022-09-20,2022-09-30,0.5540497448979592,0.0
chip_238_458,-87.77768823933731,36.890481536561424,16SDF,50111.0,50104.0,50150.0,0.08968431122448979,0.07971938775510204,0.04185267857142857,2022-03-03,2022-06-21,2022-09-29,0.08968431122448979,0.0
chip_136_485,-84.82558277928973,42.81429800845425,16TFN,50176.0,50046.0,50175.0,0.0,0.08370535714285714,0.001992984693877551,2022-04-12,2022-06-16,2022-06-21,0.08370535714285714,0.0
chip_098_386,-92.911147118053,45.54880310999781,15TWL,0.0,47633.0,50138.0,85.89166135204081,1.2934470663265305,0.03985969387755102,2022-03-07,2022-06-20,2022-09-28,85.89166135204081,0.0
chip_273_470,-87.11695894104564,34.7335044079066,16SDD,50176.0,49811.0,50152.0,0.0,0.18136160714285715,0.025908801020408163,2022-03-03,2022-04-27,2022-06-16,0.18136160714285715,0.0
chip_224_325,-97.93972172277742,37.994676318111125,14SNH,50076.0,46043.0,50149.0,0.05580357142857143,6.788105867346939,0.03786670918367347,2022-03-03,2022-03-28,2022-09-04,6.788105867346939,0.0
chip_257_266,-102.31968465946238,35.862942450113515,13SGV,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022-03-26,2022-06-24,2022-09-27,0.0,0.0
chip_119_374,-93.98181562878096,44.30072140939257,15TVK,44051.0,49351.0,49807.0,7.942044005102041,0.45639349489795916,0.21324936224489796,2022-03-15,2022-06-18,2022-09-11,7.942044005102041,0.0
chip_088_326,-98.09396633844813,46.17325019097595,14TNS,3144.0,42627.0,50130.0,34.3132174744898,4.452327806122449,0.043845663265306124,2022-03-16,2022-07-29,2022-09-27,34.3132174744898,0.0
chip_082_349,-96.09671334057732,46.55295814196724,14TQS,0.0,50151.0,50166.0,93.90943877551021,0.03188775510204082,0.013950892857142858,2022-03-13,2022-07-01,2022-09-04,93.90943877551021,0.0
chip_224_375,-94.07682897343192,37.99493741514404,15SVC,50125.0,49602.0,50165.0,0.029894770408163265,0.43247767857142855,0.007971938775510204,2022-04-26,2022-07-20,2022-09-13,0.43247767857142855,0.0
chip_156_466,-86.55230357740918,41.74305806243733,16TEM,50145.0,50004.0,49996.0,0.027901785714285716,0.15943877551020408,0.09566326530612244,2022-05-07,2022-06-16,2022-07-21,0.15943877551020408,0.0
chip_273_466,-87.41168638087764,34.75556314696258,16SDD,50166.0,50171.0,50109.0,0.011957908163265306,0.005978954081632653,0.06178252551020408,2022-03-03,2022-04-27,2022-06-16,0.06178252551020408,0.0
chip_126_305,-99.7851187282894,43.839985799939896,14TMP,50155.0,50162.0,50166.0,0.03188775510204082,0.01594387755102041,0.011957908163265306,2022-06-19,2022-07-09,2022-07-19,0.03188775510204082,0.0
chip_167_456,-87.44338546337106,41.14237953653575,16TDL,50176.0,50174.0,50174.0,0.0,0.003985969387755102,0.001992984693877551,2022-03-21,2022-07-09,2022-08-18,0.003985969387755102,0.0
chip_108_438,-88.51691931342303,44.77075480287722,16TCQ,50090.0,49602.0,49928.0,0.04783163265306122,0.47034438775510207,0.18534757653061223,2022-05-13,2022-06-27,2022-09-30,0.47034438775510207,0.0
chip_144_497,-83.92556362986339,42.248949085489215,17TKG,50139.0,50128.0,50120.0,0.03188775510204082,0.03786670918367347,0.07971938775510204,2022-03-20,2022-06-21,2022-09-14,0.07971938775510204,0.0
chip_119_503,-83.16215414522746,43.69275608573541,17TLJ,50171.0,50109.0,50165.0,0.007971938775510204,0.025908801020408163,0.011957908163265306,2022-04-29,2022-06-23,2022-09-01,0.025908801020408163,0.0
chip_097_302,-100.14257257868344,45.58113721617199,14TMR,49550.0,50049.0,46841.0,0.4803093112244898,0.14548788265306123,3.3721301020408165,2022-03-26,2022-08-03,2022-09-12,3.3721301020408165,0.0
chip_217_289,-100.74473761099748,38.338244382000646,14SLH,49928.0,49993.0,49957.0,0.41653380102040816,0.28300382653061223,0.29097576530612246,2022-03-01,2022-06-29,2022-09-27,0.41653380102040816,0.0
chip_048_091,-118.90986890702862,46.71167487400224,11TLM,49427.0,50174.0,50172.0,0.8111447704081632,0.003985969387755102,0.007971938775510204,2022-04-24,2022-08-07,2022-09-26,0.8111447704081632,0.0
chip_219_313,-98.87803666495766,38.276122631458186,14SNH,50176.0,50176.0,50172.0,0.0,0.0,0.003985969387755102,2022-03-03,2022-03-28,2022-09-04,0.003985969387755102,0.0
chip_109_442,-88.18485183671669,44.691188332547306,16TDQ,37053.0,48936.0,41156.0,9.137834821428571,0.7672991071428571,10.305723852040817,2022-05-15,2022-07-09,2022-07-14,10.305723852040817,0.0
chip_062_335,-97.34429494138324,47.76169839232327,14TPT,1318.0,50176.0,50176.0,94.81226084183673,0.0,0.0,2022-03-13,2022-06-19,2022-09-27,94.81226084183673,0.0
chip_103_372,-94.1240314266291,45.26875697362533,15TVL,2209.0,50172.0,50090.0,77.91573660714286,0.007971938775510204,0.03985969387755102,2022-03-10,2022-06-03,2022-09-11,77.91573660714286,0.0
chip_077_322,-98.46605457787004,46.83420640573444,14TNS,11298.0,45456.0,50176.0,40.890066964285715,2.329799107142857,0.0,2022-03-16,2022-07-29,2022-09-27,40.890066964285715,0.0
