chip_id,chip_x,chip_y,tile
chip_253_448,-88.62520513070262,36.04295463464995,16SCE
chip_249_594,-77.75774463115687,35.10167196309835,18STD
chip_254_444,-88.93101230677973,36.00134291501946,16SCE
chip_125_441,-88.37859125430239,43.73481996887586,16TCP
chip_116_583,-76.5488153836758,43.05638184169081,18TUN
chip_216_264,-102.68606214547941,38.30812592102434,13SFC
chip_064_331,-97.69718746931343,47.636207721681416,14TNT
chip_080_231,-106.3823621793702,46.27957439307463,13TCM
chip_221_333,-97.3251647200357,38.1828861438727,14SPH
chip_253_271,-101.96402064623771,36.121983119931095,13SGA
chip_271_265,-102.32487205284822,35.02042063001656,13SGU
chip_079_220,-107.3428556661746,46.263752298094786,12TYS
chip_217_314,-98.80527787142259,38.39789880211465,14SNH
chip_181_606,-75.82023162273119,38.953192018069934,18SVJ
chip_238_286,-100.89356154078808,37.071702870408224,14SLG
chip_063_357,-95.387384168374,47.70610779875248,14TQT
chip_145_483,-85.07527198140579,42.29100032509433,16TFM
chip_335_500,-85.42081696087021,30.833218733769982,16RFV
chip_167_587,-77.0610238547571,40.00782331473587,18TUK
chip_111_388,-92.77727118768992,44.760006022669124,15TWK
chip_119_576,-77.16701451467402,42.963807614957645,18TUN
chip_272_429,-90.1406310144694,34.98440991474171,15SYU
chip_076_326,-98.11738427880887,46.90087671721246,14TNS
chip_370_350,-96.00755447835888,29.21955228457431,14RQT
chip_237_590,-77.88065514989614,35.85460704924918,18STE
chip_103_376,-93.78157860959801,45.263688197595926,15TVL
chip_248_593,-77.81658930258291,35.17206448068566,18STE
chip_270_267,-102.18149337686918,35.088246753342055,13SGU
chip_146_495,-84.10885824560856,42.14498981731373,17TKG
chip_184_239,-104.84821602169478,40.09820312512876,13TEE
chip_136_478,-85.40069357844749,42.86256890821232,16TFN
chip_087_201,-108.8861768815024,45.637144209763306,12TXR
chip_118_484,-84.73183073918037,43.897433642635335,16TFP
chip_227_292,-100.47579434912362,37.74824207152613,14SLG
chip_153_479,-85.47390827912716,41.84049226602035,16TFM
chip_255_273,-101.80442388269856,36.00962655199562,14SKE
chip_332_509,-84.76641323151861,30.951057916989825,16RGV
chip_237_595,-77.51236046072937,35.79716686040664,18STE
chip_139_440,-88.553885581479,42.899618006413064,16TCN
chip_219_468,-86.88165415526751,37.97059692420249,16SEH
chip_267_274,-101.67544926846386,35.29425334115429,14SKE
chip_298_351,-95.93508819261717,33.56775286818285,15STT
chip_180_407,-91.444534408939,40.56684005487294,15TXE
chip_105_377,-93.7000736826584,45.141449095339624,15TVL
chip_094_357,-95.40464980492106,45.82489352144367,14TQR
chip_238_285,-100.96975496628855,37.06859208107988,14SLG
chip_217_429,-89.87781984818137,38.27745100339222,16SBH
chip_182_406,-91.53201312428962,40.449837643519295,15TXE
chip_317_530,-83.15603566164606,31.6894466824721,17SKR
chip_143_479,-85.38304712035436,42.43761967949019,16TFN
chip_140_486,-84.782602513942,42.56853543867072,16TFN
chip_200_030,-120.65800821202554,36.945004946834295,10SGF
chip_094_359,-95.23185642809511,45.82402528459035,15TUL
chip_245_580,-78.72760907157806,35.493833839842374,17SQV
chip_258_443,-89.02808388821111,35.76636939433196,16SCE
chip_067_307,-99.81638020771119,47.41142092588671,14TMT
chip_142_492,-84.31240450761179,42.405826622297106,16TGN
chip_086_356,-95.48731920815153,46.309685939073546,14TQS
chip_084_327,-98.01469460135489,46.417016829602574,14TNS
chip_147_443,-88.35960164336679,42.405832228406254,16TCN
